,Ticket ID,Client ID,Ticket Status,Agent,Categoria,Brand,Creation Date,Last Update Date,Satisfação
8061,2585,1510,Closed,Agent14,Category41,Brand0,2024-06-12,2024-06-26,Unoffered
8062,12312,4843,Closed,Agent11,Category137,Brand0,2024-06-12,2024-06-13,Unoffered
8063,7407,10327,Closed,Agent2,Category13,Brand0,2024-06-12,2024-06-15,Offered
8064,2015,11152,Closed,Agent12,Category36,Brand0,2024-06-12,2024-06-18,Unoffered
8065,15320,12373,Closed,Agent30,Category12,Brand0,2024-06-12,2024-06-13,Good
8066,12896,16381,Closed,Agent15,Category6,Brand0,2024-06-12,2024-06-13,Unoffered
8067,4075,8035,Closed,Agent48,Category11,Brand0,2024-06-12,2024-06-13,Unoffered
8068,7714,2308,Closed,Agent22,Category91,Brand0,2024-06-12,2024-06-13,Unoffered
8069,2908,8741,Closed,Agent11,Category80,Brand0,2024-06-12,2024-06-21,Unoffered
8070,2389,2683,Closed,Agent12,Category38,Brand0,2024-06-12,2024-06-13,Unoffered
8071,16756,18220,Closed,Agent48,Category24,Brand0,2024-06-12,2024-06-13,Unoffered
8072,262,13811,Closed,Agent34,Category238,Brand0,2024-06-12,2024-06-13,Unoffered
8073,17997,6059,Closed,Agent6,Category36,Brand0,2024-06-12,2024-06-17,Unoffered
8074,17595,9680,Closed,Agent8,Category11,Brand0,2024-06-12,2024-06-13,Unoffered
8075,3572,2978,Closed,Agent30,Category16,Brand0,2024-06-12,2024-06-13,Unoffered
8076,7939,11234,Closed,Agent15,Category116,Brand0,2024-06-12,2024-06-13,Unoffered
8077,7984,5915,Closed,Agent38,Category86,Brand0,2024-06-12,2024-06-12,Unoffered
8078,6234,12006,Closed,Agent18,Category24,Brand0,2024-06-12,2024-06-22,Unoffered
8079,11746,486,Hold,Agent9,Category43,Brand0,2024-06-12,2024-06-14,Unoffered
8080,5817,7970,Closed,Agent15,Category11,Brand0,2024-06-12,2024-06-13,Good
8081,12751,10803,Open,Agent9,Category53,Brand0,2024-06-12,2024-06-12,Unoffered
8082,12389,17432,Hold,Agent28,Category46,Brand0,2024-06-12,2024-06-20,Unoffered
8083,5055,1676,Closed,Agent15,Category44,Brand0,2024-06-12,2024-06-13,Unoffered
8084,7326,16417,Closed,Agent8,Category53,Brand0,2024-06-12,2024-06-22,Good
8085,2395,11067,Hold,Agent57,Category66,Brand0,2024-06-12,2024-06-26,Unoffered
8086,8626,4478,Closed,Agent22,Category44,Brand0,2024-06-12,2024-06-14,Good
8087,17000,4285,Closed,Agent22,Category44,Brand0,2024-06-12,2024-06-14,Good
8088,14066,12824,Closed,Agent30,Category44,Brand0,2024-06-12,2024-06-13,Unoffered
8089,9843,7336,Closed,Agent7,Category53,Brand0,2024-06-12,2024-06-13,Unoffered
8090,16007,11708,Closed,Agent12,Category16,Brand0,2024-06-12,2024-06-13,Unoffered
8091,610,17226,Closed,Agent28,Category38,Brand0,2024-06-12,2024-06-13,Unoffered
8092,11823,9833,Closed,Agent21,Category38,Brand0,2024-06-12,2024-06-13,Unoffered
8093,294,8427,Closed,Agent28,Category38,Brand0,2024-06-12,2024-06-13,Unoffered
8094,12564,12428,Closed,Agent27,Category108,Brand0,2024-06-12,2024-06-13,Unoffered
8095,11005,5311,Closed,Agent39,Category13,Brand0,2024-06-12,2024-06-13,Unoffered
8096,16413,4629,Closed,Agent48,Category12,Brand0,2024-06-12,2024-06-13,Unoffered
8097,1718,17996,Open,Agent30,Category44,Brand0,2024-06-12,2024-06-12,Unoffered
8098,8522,12086,Closed,Agent11,Category4,Brand0,2024-06-12,2024-06-13,Unoffered
8099,8444,3483,Closed,Agent8,Category53,Brand0,2024-06-12,2024-06-18,Unoffered
8100,15681,828,Closed,Agent12,Category135,Brand0,2024-06-12,2024-06-13,Good
8101,2979,10805,Hold,Agent13,Category44,Brand0,2024-06-12,2024-06-20,Unoffered
8102,16713,8337,Closed,Agent15,Category66,Brand0,2024-06-12,2024-06-14,Unoffered
8103,13289,17979,Closed,Agent28,Category46,Brand0,2024-06-12,2024-06-14,Unoffered
8104,18004,17578,Closed,Agent23,Category43,Brand0,2024-06-12,2024-06-14,Unoffered
8105,10468,11877,Closed,Agent34,Category238,Brand0,2024-06-12,2024-06-13,Unoffered
8106,6592,4642,Closed,Agent23,Category81,Brand0,2024-06-12,2024-06-13,Good
8107,18323,16385,Hold,Agent31,Category66,Brand0,2024-06-12,2024-06-14,Unoffered
8108,15289,13059,Closed,Agent23,Category3,Brand0,2024-06-12,2024-06-13,Good
8109,10721,2079,Closed,Agent21,Category28,Brand0,2024-06-12,2024-06-13,Unoffered
8110,3734,8396,Closed,Agent25,Category74,Brand0,2024-06-12,2024-06-15,Offered
8111,8414,9529,Closed,Agent14,Category24,Brand0,2024-06-12,2024-06-13,Unoffered
8112,10309,6209,Closed,Agent4,Category44,Brand0,2024-06-12,2024-06-17,Unoffered
8113,17051,1074,Closed,Agent46,Category70,Brand0,2024-06-12,2024-06-14,Unoffered
8114,1174,4638,Closed,Agent41,Category61,Brand0,2024-06-12,2024-06-16,Unoffered
8115,13228,4727,Closed,Agent15,Category44,Brand0,2024-06-12,2024-06-15,Unoffered
8116,4838,9579,Closed,Agent2,Category6,Brand0,2024-06-12,2024-06-16,Unoffered
8117,4961,13060,Closed,Agent11,Category38,Brand0,2024-06-12,2024-06-13,Unoffered
8118,224,11307,Closed,Agent11,Category1,Brand0,2024-06-12,2024-06-13,Unoffered
8119,2874,10270,Closed,Agent12,Category20,Brand0,2024-06-12,2024-06-13,Unoffered
8120,12064,16970,Closed,Agent46,Category43,Brand0,2024-06-12,2024-06-14,Unoffered
8121,16571,5973,Closed,Agent21,Category112,Brand0,2024-06-12,2024-06-13,Unoffered
8122,15940,307,Closed,Agent11,Category46,Brand0,2024-06-12,2024-06-13,Unoffered
8123,15130,4193,Closed,Agent46,Category38,Brand0,2024-06-12,2024-06-14,Unoffered
8124,17396,8766,Closed,Agent30,Category137,Brand0,2024-06-12,2024-06-13,Unoffered
8125,17662,5005,Closed,Agent23,Category83,Brand0,2024-06-12,2024-06-13,Unoffered
8126,13448,9860,Closed,Agent48,Category26,Brand0,2024-06-12,2024-06-13,Good
8127,18202,12933,Closed,Agent27,Category68,Brand0,2024-06-12,2024-06-13,Unoffered
8128,13016,5861,Solved,Agent5,Category43,Brand0,2024-06-12,2024-06-27,Unoffered
8129,5334,643,Closed,Agent28,Category31,Brand0,2024-06-12,2024-06-13,Unoffered
8130,16985,6489,Closed,Agent14,Category60,Brand0,2024-06-12,2024-06-13,Good
8131,14521,16491,Closed,Agent21,Category101,Brand0,2024-06-12,2024-06-13,Unoffered
8132,11751,8793,Closed,Agent46,Category4,Brand0,2024-06-12,2024-06-14,Unoffered
8133,1461,17509,Hold,Agent35,Category27,Brand0,2024-06-12,2024-06-12,Unoffered
8134,17800,6805,Pending,Agent45,Category82,Brand0,2024-06-12,2024-06-27,Unoffered
8135,11413,12489,Closed,Agent39,Category77,Brand0,2024-06-12,2024-06-13,Unoffered
8136,10224,14687,Closed,Agent30,Category12,Brand0,2024-06-12,2024-06-13,Unoffered
8137,4448,5028,Closed,Agent39,Category38,Brand0,2024-06-12,2024-06-13,Unoffered
8138,6717,5291,Closed,Agent50,Category94,Brand0,2024-06-12,2024-06-13,Unoffered
8139,11186,4909,Closed,Agent26,Category38,Brand0,2024-06-12,2024-06-13,Unoffered
8140,5441,15429,Closed,Agent14,Category52,Brand0,2024-06-12,2024-06-22,Unoffered
8141,3197,18302,Closed,Agent2,Category4,Brand0,2024-06-12,2024-06-14,Unoffered
8142,10008,10755,Closed,Agent26,Category46,Brand0,2024-06-12,2024-06-19,Good
8143,17804,4002,Closed,Agent21,Category28,Brand0,2024-06-12,2024-06-13,Unoffered
8144,6304,13017,Closed,Agent7,Category10,Brand0,2024-06-12,2024-06-13,Good
8145,16501,7510,Closed,Agent46,Category43,Brand0,2024-06-12,2024-06-14,Unoffered
8146,3608,4559,Closed,Agent26,Category38,Brand0,2024-06-12,2024-06-13,Unoffered
8147,698,14629,Closed,Agent18,Category43,Brand0,2024-06-12,2024-06-13,Unoffered
8148,2571,3991,Closed,Agent21,Category4,Brand0,2024-06-12,2024-06-13,Unoffered
8149,8820,11099,Closed,Agent48,Category28,Brand0,2024-06-12,2024-06-13,Unoffered
8150,10221,9408,Closed,Agent14,Category5,Brand0,2024-06-12,2024-06-13,Unoffered
8151,848,11614,Closed,Agent23,Category38,Brand0,2024-06-12,2024-06-13,Good
8152,1423,12448,Closed,Agent39,Category22,Brand0,2024-06-12,2024-06-13,Unoffered
8153,14251,1401,Closed,Agent12,Category23,Brand0,2024-06-12,2024-06-22,Bad
8154,13186,17838,Closed,Agent7,Category46,Brand0,2024-06-12,2024-06-21,Good
8155,3307,11907,Closed,Agent45,Category13,Brand0,2024-06-12,2024-06-13,Unoffered
8156,13370,1114,Hold,Agent31,Category44,Brand0,2024-06-12,2024-06-15,Unoffered
8157,9450,14347,Closed,Agent13,Category43,Brand0,2024-06-12,2024-06-14,Unoffered
8158,16799,15387,Closed,Agent26,Category14,Brand0,2024-06-12,2024-06-13,Unoffered
8159,9443,6194,Closed,Agent39,Category22,Brand0,2024-06-12,2024-06-13,Unoffered
8160,4643,2854,Closed,Agent50,Category13,Brand0,2024-06-12,2024-06-13,Unoffered
8161,11727,14335,Closed,Agent38,Category12,Brand0,2024-06-12,2024-06-12,Unoffered
8162,730,14807,Closed,Agent21,Category82,Brand0,2024-06-12,2024-06-13,Unoffered
8163,15750,6235,Closed,Agent46,Category45,Brand0,2024-06-12,2024-06-15,Unoffered
8164,18190,17054,Closed,Agent26,Category70,Brand0,2024-06-12,2024-06-14,Unoffered
8165,13089,9392,Closed,Agent11,Category4,Brand0,2024-06-12,2024-06-13,Good
8166,1113,15056,Closed,Agent46,Category43,Brand0,2024-06-12,2024-06-14,Unoffered
8167,7294,7660,Closed,Agent55,Category44,Brand0,2024-06-12,2024-06-16,Offered
8168,74,7939,Closed,Agent11,Category67,Brand0,2024-06-12,2024-06-13,Good
8169,651,10728,Closed,Agent22,Category12,Brand0,2024-06-12,2024-06-13,Unoffered
8170,16162,4905,Pending,Agent22,Category68,Brand0,2024-06-12,2024-06-24,Unoffered
8171,18356,10585,Closed,Agent28,Category24,Brand0,2024-06-12,2024-06-19,Unoffered
8172,17059,18007,Closed,Agent28,Category11,Brand0,2024-06-12,2024-06-13,Unoffered
8173,543,4819,Closed,Agent18,Category12,Brand0,2024-06-12,2024-06-13,Unoffered
8174,10433,13173,Closed,Agent31,Category44,Brand0,2024-06-12,2024-06-15,Unoffered
8175,1332,16614,Closed,Agent24,Category70,Brand0,2024-06-12,2024-06-18,Good
8176,8814,17907,Open,Agent14,Category82,Brand0,2024-06-12,2024-06-26,Unoffered
8177,12136,1883,Closed,Agent26,Category13,Brand0,2024-06-12,2024-06-13,Good
8178,1603,13506,Closed,Agent48,Category44,Brand0,2024-06-12,2024-06-13,Unoffered
8179,2554,13288,Closed,Agent18,Category64,Brand0,2024-06-12,2024-06-13,Unoffered
8180,7723,17465,Closed,Agent28,Category66,Brand0,2024-06-12,2024-06-21,Good
8181,11813,9481,Closed,Agent41,Category221,Brand0,2024-06-12,2024-06-16,Unoffered
8182,10690,17682,Closed,Agent13,Category46,Brand0,2024-06-12,2024-06-13,Unoffered
8183,5082,4453,Hold,Agent60,Category43,Brand0,2024-06-12,2024-06-13,Good
8184,11496,16511,Closed,Agent40,Category66,Brand0,2024-06-12,2024-06-15,Unoffered
8185,16038,12072,Closed,Agent5,Category53,Brand0,2024-06-12,2024-06-16,Unoffered
8186,872,4945,Closed,Agent46,Category38,Brand0,2024-06-12,2024-06-14,Unoffered
8187,17076,6089,Closed,Agent11,Category24,Brand0,2024-06-12,2024-06-19,Unoffered
8188,7970,4786,Closed,Agent46,Category43,Brand0,2024-06-12,2024-06-14,Unoffered
8189,17247,1903,Closed,Agent39,Category28,Brand0,2024-06-12,2024-06-13,Unoffered
8190,8858,1264,Closed,Agent11,Category80,Brand0,2024-06-12,2024-06-13,Good
8191,9724,6185,Closed,Agent61,Category16,Brand0,2024-06-12,2024-06-13,Unoffered
8192,7193,16986,Closed,Agent13,Category142,Brand0,2024-06-12,2024-06-13,Good
8193,401,8283,Closed,Agent13,Category23,Brand0,2024-06-12,2024-06-13,Unoffered
8194,17752,10929,Closed,Agent23,Category37,Brand0,2024-06-12,2024-06-13,Unoffered
8195,2354,74,Closed,Agent50,Category13,Brand0,2024-06-12,2024-06-13,Unoffered
8196,6138,13452,Closed,Agent45,Category16,Brand0,2024-06-12,2024-06-13,Unoffered
8197,6710,3567,Closed,Agent23,Category12,Brand0,2024-06-12,2024-06-13,Good
8198,2509,570,Closed,Agent21,Category10,Brand0,2024-06-12,2024-06-13,Unoffered
8199,17231,6521,Closed,Agent12,Category46,Brand0,2024-06-12,2024-06-13,Unoffered
8200,14690,5118,Closed,Agent46,Category44,Brand0,2024-06-12,2024-06-14,Unoffered
8201,166,5721,Closed,Agent46,Category43,Brand0,2024-06-12,2024-06-14,Unoffered
8202,13275,17786,Closed,Agent21,Category4,Brand0,2024-06-12,2024-06-13,Unoffered
8203,2533,8982,Closed,Agent46,Category44,Brand0,2024-06-12,2024-06-14,Unoffered
8204,3621,9844,Closed,Agent61,Category12,Brand0,2024-06-12,2024-06-13,Unoffered
8205,7121,4207,Closed,Agent1,Category10,Brand0,2024-06-12,2024-06-14,Unoffered
8206,11119,9605,Closed,Agent14,Category13,Brand0,2024-06-12,2024-06-22,Unoffered
8207,17567,5878,Closed,Agent14,Category38,Brand0,2024-06-12,2024-06-13,Good
8208,12484,2435,Closed,Agent18,Category12,Brand0,2024-06-12,2024-06-13,Unoffered
8209,5285,5086,Open,Agent18,Category6,Brand0,2024-06-12,2024-06-12,Unoffered
8210,3967,6762,Closed,Agent45,Category16,Brand0,2024-06-12,2024-06-13,Unoffered
8211,7068,2649,Closed,Agent61,Category94,Brand0,2024-06-12,2024-06-13,Unoffered
8212,9805,6848,Closed,Agent2,Category41,Brand0,2024-06-12,2024-06-13,Unoffered
8213,1823,14296,Closed,Agent46,Category44,Brand0,2024-06-12,2024-06-14,Unoffered
8214,3216,7285,Closed,Agent60,Category40,Brand0,2024-06-12,2024-06-13,Good
8215,1121,16814,Closed,Agent60,Category68,Brand0,2024-06-12,2024-06-13,Unoffered
8216,7774,2581,Closed,Agent30,Category5,Brand0,2024-06-12,2024-06-13,Good
8217,14116,10097,Closed,Agent8,Category102,Brand0,2024-06-12,2024-06-13,Unoffered
8218,16522,10254,Closed,Agent7,Category43,Brand0,2024-06-12,2024-06-15,Good
8219,7270,152,Closed,Agent46,Category24,Brand0,2024-06-12,2024-06-14,Unoffered
8220,16140,11428,Hold,Agent27,Category13,Brand0,2024-06-12,2024-06-19,Good
8221,5535,4424,Closed,Agent48,Category28,Brand0,2024-06-12,2024-06-13,Unoffered
8222,15891,5438,Closed,Agent21,Category3,Brand0,2024-06-12,2024-06-13,Good
8223,12038,12837,Closed,Agent60,Category153,Brand0,2024-06-12,2024-06-13,Unoffered
8224,13065,10946,Closed,Agent13,Category176,Brand0,2024-06-12,2024-06-15,Unoffered
8225,8839,17460,Closed,Agent46,Category38,Brand0,2024-06-12,2024-06-14,Unoffered
8226,18144,2208,Closed,Agent46,Category20,Brand0,2024-06-12,2024-06-14,Unoffered
8227,17774,4101,Closed,Agent51,Category10,Brand0,2024-06-12,2024-06-15,Offered
8228,15558,2461,Closed,Agent46,Category10,Brand0,2024-06-12,2024-06-15,Unoffered
8229,7038,9123,Closed,Agent61,Category1,Brand0,2024-06-12,2024-06-13,Unoffered
8230,766,8134,Hold,Agent50,Category13,Brand0,2024-06-12,2024-06-21,Unoffered
8231,8834,13056,Hold,Agent50,Category20,Brand0,2024-06-12,2024-06-13,Bad
8232,8619,12930,Closed,Agent21,Category228,Brand0,2024-06-12,2024-06-13,Unoffered
8233,13597,17275,Closed,Agent51,Category13,Brand0,2024-06-12,2024-06-14,Unoffered
8234,9683,17810,Closed,Agent27,Category108,Brand0,2024-06-12,2024-06-21,Good
8235,13613,13570,Closed,Agent12,Category43,Brand0,2024-06-12,2024-06-15,Unoffered
8236,2849,4505,Closed,Agent21,Category160,Brand0,2024-06-12,2024-06-13,Unoffered
8237,17751,17031,Closed,Agent1,Category11,Brand0,2024-06-12,2024-06-14,Unoffered
8238,3587,18209,Closed,Agent38,Category207,Brand0,2024-06-12,2024-06-12,Unoffered
8239,769,11450,Hold,Agent24,Category13,Brand0,2024-06-12,2024-06-21,Unoffered
8240,2880,2210,Closed,Agent27,Category52,Brand0,2024-06-12,2024-06-19,Unoffered
8241,1787,3797,Closed,Agent57,Category61,Brand0,2024-06-12,2024-06-14,Unoffered
8242,3324,8312,Closed,Agent23,Category38,Brand0,2024-06-12,2024-06-13,Unoffered
8243,3275,7042,Closed,Agent30,Category38,Brand0,2024-06-12,2024-06-13,Unoffered
8244,3091,7030,Closed,Agent4,Category4,Brand0,2024-06-12,2024-06-19,Unoffered
8245,3055,1202,Closed,Agent60,Category43,Brand0,2024-06-12,2024-06-13,Good
8246,931,5407,Closed,Agent11,Category38,Brand0,2024-06-12,2024-06-13,Unoffered
8247,11095,11566,Closed,Agent61,Category12,Brand0,2024-06-12,2024-06-13,Unoffered
8248,4428,4915,Closed,Agent11,Category68,Brand0,2024-06-12,2024-06-13,Good
8249,16861,10457,Closed,Agent30,Category86,Brand0,2024-06-12,2024-06-13,Unoffered
8250,3341,14268,Closed,Agent46,Category66,Brand0,2024-06-12,2024-06-14,Unoffered
8251,17540,17588,Closed,Agent6,Category83,Brand0,2024-06-12,2024-06-15,Offered
8252,7639,4603,Closed,Agent46,Category6,Brand0,2024-06-12,2024-06-14,Unoffered
8253,1827,4863,Closed,Agent34,Category33,Brand0,2024-06-12,2024-06-13,Unoffered
8254,12705,4203,Closed,Agent34,Category168,Brand0,2024-06-12,2024-06-15,Offered
8255,11986,13372,Open,Agent48,Category144,Brand0,2024-06-12,2024-06-12,Unoffered
8256,9001,5887,Closed,Agent1,Category11,Brand0,2024-06-12,2024-06-14,Unoffered
8257,12301,13715,Closed,Agent2,Category41,Brand0,2024-06-12,2024-06-13,Unoffered
8258,8763,18272,Closed,Agent2,Category61,Brand0,2024-06-12,2024-06-15,Offered
8259,16907,12017,Closed,Agent39,Category13,Brand0,2024-06-12,2024-06-13,Unoffered
8260,2786,2886,Closed,Agent4,Category140,Brand0,2024-06-12,2024-06-14,Unoffered
8261,15732,3944,Closed,Agent34,Category168,Brand0,2024-06-12,2024-06-13,Unoffered
8262,15236,13289,Closed,Agent28,Category11,Brand0,2024-06-12,2024-06-13,Unoffered
8263,554,12638,Closed,Agent45,Category16,Brand0,2024-06-12,2024-06-13,Unoffered
8264,1587,12156,Closed,Agent39,Category22,Brand0,2024-06-12,2024-06-13,Unoffered
8265,5902,2969,Closed,Agent62,Category3,Brand0,2024-06-12,2024-06-18,Unoffered
8266,10599,8201,Closed,Agent23,Category81,Brand0,2024-06-12,2024-06-13,Unoffered
8267,18066,7493,Closed,Agent30,Category12,Brand0,2024-06-12,2024-06-13,Unoffered
8268,17894,8097,Closed,Agent51,Category64,Brand0,2024-06-12,2024-06-27,Unoffered
8269,17032,9221,Closed,Agent48,Category60,Brand0,2024-06-12,2024-06-13,Unoffered
8270,9746,7727,Closed,Agent61,Category12,Brand0,2024-06-12,2024-06-13,Unoffered
8271,18021,13047,Closed,Agent6,Category10,Brand0,2024-06-12,2024-06-17,Offered
8272,16638,10127,Closed,Agent62,Category73,Brand0,2024-06-12,2024-06-18,Unoffered
8273,7514,9579,Closed,Agent21,Category64,Brand0,2024-06-12,2024-06-13,Unoffered
8274,9536,274,Solved,Agent2,Category43,Brand0,2024-06-12,2024-06-27,Unoffered
8275,14946,17901,Closed,Agent46,Category38,Brand0,2024-06-12,2024-06-14,Unoffered
8276,3564,3405,Closed,Agent27,Category148,Brand0,2024-06-12,2024-06-18,Good
8277,17999,10410,Closed,Agent39,Category17,Brand0,2024-06-12,2024-06-13,Unoffered
8278,12720,12596,Closed,Agent61,Category5,Brand0,2024-06-12,2024-06-13,Good
8279,8585,8434,Closed,Agent46,Category43,Brand0,2024-06-12,2024-06-14,Unoffered
8280,10744,866,Closed,Agent48,Category38,Brand0,2024-06-12,2024-06-13,Good
8281,14798,13885,Closed,Agent46,Category24,Brand0,2024-06-12,2024-06-14,Unoffered
8282,5867,4431,Closed,Agent41,Category73,Brand0,2024-06-12,2024-06-22,Unoffered
8283,3542,6423,Closed,Agent4,Category10,Brand0,2024-06-12,2024-06-16,Offered
8284,5933,4523,Solved,Agent5,Category87,Brand0,2024-06-12,2024-06-27,Unoffered
8285,16077,3383,Closed,Agent46,Category44,Brand0,2024-06-12,2024-06-14,Good
8286,715,14464,Closed,Agent1,Category20,Brand0,2024-06-12,2024-06-14,Unoffered
8287,14882,10189,Closed,Agent5,Category49,Brand0,2024-06-12,2024-06-13,Unoffered
8288,13806,4050,Closed,Agent51,Category81,Brand0,2024-06-12,2024-06-15,Offered
8289,17382,5138,Closed,Agent14,Category40,Brand0,2024-06-12,2024-06-15,Bad
8290,16384,4957,Closed,Agent22,Category16,Brand0,2024-06-12,2024-06-13,Unoffered
8291,482,5797,Closed,Agent46,Category24,Brand0,2024-06-12,2024-06-14,Unoffered
8292,8446,8202,Closed,Agent1,Category5,Brand0,2024-06-12,2024-06-14,Unoffered
8293,4735,10678,Closed,Agent22,Category28,Brand0,2024-06-12,2024-06-13,Unoffered
8294,10629,8629,Closed,Agent28,Category28,Brand0,2024-06-12,2024-06-13,Unoffered
8295,10897,12038,Closed,Agent4,Category82,Brand0,2024-06-12,2024-06-21,Good
8296,18292,12524,Closed,Agent50,Category13,Brand0,2024-06-12,2024-06-13,Unoffered
8297,9786,7862,Closed,Agent60,Category4,Brand0,2024-06-12,2024-06-25,Unoffered
8298,1855,5776,Closed,Agent8,Category15,Brand0,2024-06-12,2024-06-13,Unoffered
8299,16479,6868,Closed,Agent48,Category24,Brand0,2024-06-12,2024-06-13,Unoffered
8300,2307,14026,Closed,Agent11,Category5,Brand0,2024-06-12,2024-06-13,Unoffered
8301,2760,3808,Closed,Agent5,Category11,Brand0,2024-06-12,2024-06-13,Unoffered
8302,4087,7433,Closed,Agent34,Category8,Brand0,2024-06-12,2024-06-13,Unoffered
8303,15121,1499,Closed,Agent21,Category24,Brand0,2024-06-12,2024-06-13,Unoffered
8304,15052,13059,Closed,Agent11,Category44,Brand0,2024-06-12,2024-06-13,Unoffered
8305,4611,12224,Closed,Agent12,Category43,Brand0,2024-06-12,2024-06-15,Unoffered
8306,11482,9438,Closed,Agent30,Category44,Brand0,2024-06-12,2024-06-14,Unoffered
8307,16792,11213,Closed,Agent51,Category53,Brand0,2024-06-12,2024-06-13,Unoffered
8308,1534,10373,Closed,Agent19,Category23,Brand0,2024-06-12,2024-06-14,Unoffered
8309,10831,15841,Closed,Agent26,Category52,Brand0,2024-06-12,2024-06-19,Unoffered
8310,937,8107,Closed,Agent46,Category15,Brand0,2024-06-12,2024-06-14,Unoffered
8311,14612,13981,Closed,Agent60,Category157,Brand0,2024-06-12,2024-06-13,Unoffered
8312,8700,5535,Closed,Agent23,Category13,Brand0,2024-06-12,2024-06-13,Good
8313,4599,8779,Hold,Agent60,Category60,Brand0,2024-06-12,2024-06-17,Unoffered
8314,13466,13758,Closed,Agent30,Category11,Brand0,2024-06-12,2024-06-13,Unoffered
8315,12440,7363,Closed,Agent21,Category100,Brand0,2024-06-12,2024-06-13,Unoffered
8316,13309,5122,Open,Agent51,Category152,Brand0,2024-06-12,2024-06-25,Unoffered
8317,2119,4456,Closed,Agent41,Category11,Brand0,2024-06-12,2024-06-17,Offered
8318,6807,15768,Closed,Agent46,Category44,Brand0,2024-06-12,2024-06-14,Unoffered
8319,4508,9370,Closed,Agent39,Category13,Brand0,2024-06-12,2024-06-13,Good
8320,1391,14192,Closed,Agent6,Category0,Brand0,2024-06-12,2024-06-13,Good
8321,4049,14987,Closed,Agent20,Category15,Brand0,2024-06-12,2024-06-15,Offered
8322,7979,16211,Closed,Agent46,Category11,Brand0,2024-06-12,2024-06-14,Unoffered
8323,12944,11973,Closed,Agent5,Category11,Brand0,2024-06-12,2024-06-13,Unoffered
8324,15239,12883,Closed,Agent51,Category94,Brand0,2024-06-12,2024-06-13,Unoffered
8325,13753,5942,Closed,Agent19,Category44,Brand0,2024-06-12,2024-06-18,Good
8326,10334,6781,Closed,Agent35,Category68,Brand0,2024-06-12,2024-06-13,Unoffered
8327,8498,273,Closed,Agent4,Category50,Brand0,2024-06-12,2024-06-13,Good
8328,14870,17080,Closed,Agent21,Category6,Brand0,2024-06-12,2024-06-13,Good
8329,897,17820,Closed,Agent46,Category66,Brand0,2024-06-12,2024-06-14,Unoffered
8330,9418,14814,Closed,Agent38,Category44,Brand0,2024-06-12,2024-06-12,Unoffered
8331,13114,6467,Closed,Agent38,Category74,Brand0,2024-06-12,2024-06-12,Unoffered
8332,8161,9501,Closed,Agent38,Category4,Brand0,2024-06-12,2024-06-12,Unoffered
8333,10723,8750,Closed,Agent14,Category13,Brand0,2024-06-12,2024-06-13,Unoffered
8334,7844,9404,Closed,Agent46,Category74,Brand0,2024-06-12,2024-06-14,Unoffered
8335,15819,14913,Closed,Agent21,Category67,Brand0,2024-06-12,2024-06-13,Good
8336,3053,6588,Closed,Agent28,Category36,Brand0,2024-06-12,2024-06-13,Unoffered
8337,4088,12362,Closed,Agent28,Category66,Brand0,2024-06-12,2024-06-13,Unoffered
8338,16197,16797,Closed,Agent23,Category15,Brand0,2024-06-12,2024-06-13,Unoffered
8339,2245,10331,Closed,Agent5,Category17,Brand0,2024-06-12,2024-06-13,Unoffered
8340,10396,7992,Closed,Agent28,Category28,Brand0,2024-06-12,2024-06-13,Unoffered
8341,10729,393,Closed,Agent6,Category82,Brand0,2024-06-12,2024-06-20,Offered
8342,16745,16194,Closed,Agent46,Category49,Brand0,2024-06-12,2024-06-14,Unoffered
8343,11664,11030,Closed,Agent14,Category52,Brand0,2024-06-12,2024-06-27,Good
8344,15468,6067,Closed,Agent46,Category11,Brand0,2024-06-12,2024-06-14,Unoffered
8345,14235,9295,Closed,Agent28,Category66,Brand0,2024-06-12,2024-06-14,Unoffered
8346,928,15050,Hold,Agent61,Category70,Brand0,2024-06-12,2024-06-12,Good
8347,2435,13848,Closed,Agent1,Category11,Brand0,2024-06-12,2024-06-14,Unoffered
8348,13491,10619,Closed,Agent12,Category28,Brand0,2024-06-12,2024-06-13,Unoffered
8349,1192,18150,Closed,Agent46,Category38,Brand0,2024-06-12,2024-06-14,Unoffered
8350,14359,339,Closed,Agent21,Category154,Brand0,2024-06-12,2024-06-13,Good
8351,13818,12928,Closed,Agent12,Category60,Brand0,2024-06-12,2024-06-13,Unoffered
8352,15185,16232,Closed,Agent24,Category11,Brand0,2024-06-12,2024-06-13,Unoffered
8353,18024,16573,Closed,Agent13,Category12,Brand0,2024-06-12,2024-06-13,Unoffered
8354,11474,13054,Hold,Agent57,Category66,Brand0,2024-06-12,2024-06-17,Unoffered
8355,11167,12844,Closed,Agent11,Category67,Brand0,2024-06-12,2024-06-13,Unoffered
8356,2095,3895,Closed,Agent5,Category38,Brand0,2024-06-12,2024-06-13,Unoffered
8357,13416,12532,Closed,Agent22,Category49,Brand0,2024-06-12,2024-06-13,Unoffered
8358,4994,8895,Closed,Agent13,Category87,Brand0,2024-06-12,2024-06-13,Good
8359,2282,9469,Closed,Agent50,Category13,Brand0,2024-06-12,2024-06-13,Unoffered
8360,9179,14769,Closed,Agent38,Category44,Brand0,2024-06-12,2024-06-13,Unoffered
8361,2775,2307,Closed,Agent46,Category4,Brand0,2024-06-12,2024-06-14,Unoffered
